// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 12 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\ITTP\Semester 6\PRAKTIKUM KONSTRUKSI PERANGKAT LUNAK SE-06-01 [YIS]\VS Praktikum\Tubes_Kelompok_BisaYukk\Tubes_PerformanceBenchmark\bin\Release\3156db52-2dd1-4873-a36c-8821b15786e5.bat
// ***** Done, took 00:00:04 (4.6 sec)   *****
// Found 12 benchmarks:
//   BenchmarkTests.TambahTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
//   BenchmarkTests.AmbilTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
//   BenchmarkTests.CekTugasTersedia: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
//   BenchmarkTests.HapusTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
//   BenchmarkTests.GetSemuaTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
//   BenchmarkTests.TambahTugasUntukStatus: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
//   BenchmarkTests.HapusTugasDariStatus: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
//   BenchmarkTests.GetTugasDariStatus: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
//   BenchmarkTests.GetStatusDariTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
//   BenchmarkTests.SimpanJadwal: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
//   BenchmarkTests.GetTugasKaryawan: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
//   BenchmarkTests.SelesaikanTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: BenchmarkTests.TambahTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\ITTP\Semester 6\PRAKTIKUM KONSTRUKSI PERANGKAT LUNAK SE-06-01 [YIS]\VS Praktikum\Tubes_Kelompok_BisaYukk\Tubes_PerformanceBenchmark\bin\Release\3156db52-2dd1-4873-a36c-8821b15786e5.exe --anonymousPipes 2036 2032 --benchmarkName Tubes_PerformanceBenchmark.BenchmarkTests.TambahTugas --job "InvocationCount=1, UnrollFactor=1" --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)

OverheadJitting  1: 1 op, 183200.00 ns, 183.2000 us/op
WorkloadActual  64: 1 op, 2200.00 ns, 2.2000 us/op
WorkloadActual  65: 1 op, 2400.00 ns, 2.4000 us/op
WorkloadActual  66: 1 op, 2700.00 ns, 2.7000 us/op
WorkloadActual  67: 1 op, 2000.00 ns, 2.0000 us/op
WorkloadActual  68: 1 op, 2500.00 ns, 2.5000 us/op
WorkloadActual  69: 1 op, 5100.00 ns, 5.1000 us/op
WorkloadActual  70: 1 op, 4900.00 ns, 4.9000 us/op
WorkloadActual  71: 1 op, 3300.00 ns, 3.3000 us/op
WorkloadActual  72: 1 op, 4400.00 ns, 4.4000 us/op
WorkloadActual  73: 1 op, 4200.00 ns, 4.2000 us/op
WorkloadActual  74: 1 op, 4600.00 ns, 4.6000 us/op
WorkloadActual  75: 1 op, 3700.00 ns, 3.7000 us/op
WorkloadActual  76: 1 op, 2400.00 ns, 2.4000 us/op
WorkloadActual  77: 1 op, 2200.00 ns, 2.2000 us/op
WorkloadActual  78: 1 op, 2800.00 ns, 2.8000 us/op
WorkloadActual  79: 1 op, 2500.00 ns, 2.5000 us/op
WorkloadActual  80: 1 op, 3400.00 ns, 3.4000 us/op
WorkloadActual  81: 1 op, 3200.00 ns, 3.2000 us/op
WorkloadActual  82: 1 op, 3600.00 ns, 3.6000 us/op
WorkloadActual  83: 1 op, 2600.00 ns, 2.6000 us/op
WorkloadActual  84: 1 op, 2000.00 ns, 2.0000 us/op
WorkloadActual  85: 1 op, 2000.00 ns, 2.0000 us/op
WorkloadActual  86: 1 op, 2300.00 ns, 2.3000 us/op
WorkloadActual  87: 1 op, 5000.00 ns, 5.0000 us/op
WorkloadActual  88: 1 op, 5600.00 ns, 5.6000 us/op
WorkloadActual  89: 1 op, 2600.00 ns, 2.6000 us/op
WorkloadActual  90: 1 op, 4700.00 ns, 4.7000 us/op
WorkloadActual  91: 1 op, 3100.00 ns, 3.1000 us/op
WorkloadActual  92: 1 op, 3300.00 ns, 3.3000 us/op
WorkloadActual  93: 1 op, 4800.00 ns, 4.8000 us/op
WorkloadActual  94: 1 op, 6300.00 ns, 6.3000 us/op
WorkloadActual  95: 1 op, 7900.00 ns, 7.9000 us/op
WorkloadActual  96: 1 op, 4200.00 ns, 4.2000 us/op
WorkloadActual  97: 1 op, 3800.00 ns, 3.8000 us/op
WorkloadActual  98: 1 op, 3500.00 ns, 3.5000 us/op
WorkloadActual  99: 1 op, 3300.00 ns, 3.3000 us/op
WorkloadActual  100: 1 op, 3300.00 ns, 3.3000 us/op

// AfterActualRun
WorkloadResult   1: 1 op, 7100.00 ns, 7.1000 us/op
WorkloadResult   2: 1 op, 4800.00 ns, 4.8000 us/op
WorkloadResult   3: 1 op, 3300.00 ns, 3.3000 us/op
WorkloadResult   4: 1 op, 4800.00 ns, 4.8000 us/op
WorkloadResult   5: 1 op, 4500.00 ns, 4.5000 us/op
WorkloadResult   6: 1 op, 6300.00 ns, 6.3000 us/op
WorkloadResult   7: 1 op, 4600.00 ns, 4.6000 us/op
WorkloadResult   8: 1 op, 3300.00 ns, 3.3000 us/op
WorkloadResult   9: 1 op, 3200.00 ns, 3.2000 us/op
WorkloadResult  10: 1 op, 5000.00 ns, 5.0000 us/op
WorkloadResult  11: 1 op, 4000.00 ns, 4.0000 us/op
WorkloadResult  12: 1 op, 5300.00 ns, 5.3000 us/op
WorkloadResult  13: 1 op, 6500.00 ns, 6.5000 us/op
WorkloadResult  14: 1 op, 5300.00 ns, 5.3000 us/op
WorkloadResult  15: 1 op, 6000.00 ns, 6.0000 us/op
WorkloadResult  16: 1 op, 6300.00 ns, 6.3000 us/op
WorkloadResult  17: 1 op, 3300.00 ns, 3.3000 us/op
WorkloadResult  18: 1 op, 3300.00 ns, 3.3000 us/op
WorkloadResult  19: 1 op, 5700.00 ns, 5.7000 us/op
WorkloadResult  20: 1 op, 4800.00 ns, 4.8000 us/op
WorkloadResult  21: 1 op, 4300.00 ns, 4.3000 us/op
WorkloadResult  22: 1 op, 5000.00 ns, 5.0000 us/op
WorkloadResult  23: 1 op, 5300.00 ns, 5.3000 us/op
WorkloadResult  24: 1 op, 2700.00 ns, 2.7000 us/op
WorkloadResult  25: 1 op, 2100.00 ns, 2.1000 us/op
WorkloadResult  26: 1 op, 1800.00 ns, 1.8000 us/op
WorkloadResult  27: 1 op, 2700.00 ns, 2.7000 us/op
WorkloadResult  28: 1 op, 2300.00 ns, 2.3000 us/op
WorkloadResult  29: 1 op, 4200.00 ns, 4.2000 us/op
WorkloadResult  30: 1 op, 5700.00 ns, 5.7000 us/op
WorkloadResult  31: 1 op, 2700.00 ns, 2.7000 us/op
WorkloadResult  32: 1 op, 4700.00 ns, 4.7000 us/op
WorkloadResult  33: 1 op, 4200.00 ns, 4.2000 us/op
WorkloadResult  34: 1 op, 2200.00 ns, 2.2000 us/op
WorkloadResult  35: 1 op, 2600.00 ns, 2.6000 us/op
WorkloadResult  36: 1 op, 2100.00 ns, 2.1000 us/op
WorkloadResult  37: 1 op, 2500.00 ns, 2.5000 us/op
WorkloadResult  38: 1 op, 6200.00 ns, 6.2000 us/op
WorkloadResult  39: 1 op, 2700.00 ns, 2.7000 us/op
WorkloadResult  40: 1 op, 2200.00 ns, 2.2000 us/op
WorkloadResult  41: 1 op, 5000.00 ns, 5.0000 us/op
WorkloadResult  42: 1 op, 4500.00 ns, 4.5000 us/op
WorkloadResult  43: 1 op, 2900.00 ns, 2.9000 us/op
WorkloadResult  44: 1 op, 3800.00 ns, 3.8000 us/op
WorkloadResult  45: 1 op, 6300.00 ns, 6.3000 us/op
WorkloadResult  46: 1 op, 2900.00 ns, 2.9000 us/op
WorkloadResult  47: 1 op, 3800.00 ns, 3.8000 us/op
WorkloadResult  48: 1 op, 4100.00 ns, 4.1000 us/op
WorkloadResult  49: 1 op, 5700.00 ns, 5.7000 us/op
WorkloadResult  50: 1 op, 3700.00 ns, 3.7000 us/op
WorkloadResult  51: 1 op, 6900.00 ns, 6.9000 us/op
WorkloadResult  52: 1 op, 5500.00 ns, 5.5000 us/op
WorkloadResult  53: 1 op, 3400.00 ns, 3.4000 us/op
WorkloadResult  54: 1 op, 3300.00 ns, 3.3000 us/op
WorkloadResult  55: 1 op, 6100.00 ns, 6.1000 us/op
WorkloadResult  56: 1 op, 7100.00 ns, 7.1000 us/op
WorkloadResult  57: 1 op, 4100.00 ns, 4.1000 us/op
WorkloadResult  58: 1 op, 5800.00 ns, 5.8000 us/op
WorkloadResult  59: 1 op, 2100.00 ns, 2.1000 us/op
WorkloadResult  60: 1 op, 2600.00 ns, 2.6000 us/op
WorkloadResult  61: 1 op, 3200.00 ns, 3.2000 us/op
WorkloadResult  62: 1 op, 2100.00 ns, 2.1000 us/op
WorkloadResult  63: 1 op, 2300.00 ns, 2.3000 us/op
WorkloadResult  64: 1 op, 2600.00 ns, 2.6000 us/op
WorkloadResult  65: 1 op, 1900.00 ns, 1.9000 us/op
WorkloadResult  66: 1 op, 2400.00 ns, 2.4000 us/op
WorkloadResult  67: 1 op, 5000.00 ns, 5.0000 us/op
WorkloadResult  68: 1 op, 4800.00 ns, 4.8000 us/op
WorkloadResult  69: 1 op, 3200.00 ns, 3.2000 us/op
WorkloadResult  70: 1 op, 4300.00 ns, 4.3000 us/op
WorkloadResult  71: 1 op, 4100.00 ns, 4.1000 us/op
WorkloadResult  72: 1 op, 4500.00 ns, 4.5000 us/op
WorkloadResult  73: 1 op, 3600.00 ns, 3.6000 us/op
WorkloadResult  74: 1 op, 2300.00 ns, 2.3000 us/op
WorkloadResult  75: 1 op, 2100.00 ns, 2.1000 us/op
WorkloadResult  76: 1 op, 2700.00 ns, 2.7000 us/op
WorkloadResult  77: 1 op, 2400.00 ns, 2.4000 us/op
WorkloadResult  78: 1 op, 3300.00 ns, 3.3000 us/op
WorkloadResult  79: 1 op, 3100.00 ns, 3.1000 us/op
WorkloadResult  80: 1 op, 3500.00 ns, 3.5000 us/op
WorkloadResult  81: 1 op, 2500.00 ns, 2.5000 us/op
WorkloadResult  82: 1 op, 1900.00 ns, 1.9000 us/op
WorkloadResult  83: 1 op, 1900.00 ns, 1.9000 us/op
WorkloadResult  84: 1 op, 2200.00 ns, 2.2000 us/op
WorkloadResult  85: 1 op, 4900.00 ns, 4.9000 us/op
WorkloadResult  86: 1 op, 5500.00 ns, 5.5000 us/op
WorkloadResult  87: 1 op, 2500.00 ns, 2.5000 us/op
WorkloadResult  88: 1 op, 4600.00 ns, 4.6000 us/op
WorkloadResult  89: 1 op, 3000.00 ns, 3.0000 us/op
WorkloadResult  90: 1 op, 3200.00 ns, 3.2000 us/op
WorkloadResult  91: 1 op, 4700.00 ns, 4.7000 us/op
WorkloadResult  92: 1 op, 6200.00 ns, 6.2000 us/op
WorkloadResult  93: 1 op, 7800.00 ns, 7.8000 us/op
WorkloadResult  94: 1 op, 4100.00 ns, 4.1000 us/op
WorkloadResult  95: 1 op, 3700.00 ns, 3.7000 us/op
WorkloadResult  96: 1 op, 3400.00 ns, 3.4000 us/op
WorkloadResult  97: 1 op, 3200.00 ns, 3.2000 us/op
WorkloadResult  98: 1 op, 3200.00 ns, 3.2000 us/op
// GC:  0 0 0 8192 1
// Threading:  0 0 1

// AfterAll
// Benchmark Process 8592 has exited with code 0.

Mean = 3.950 μs, StdErr = 0.147 μs (3.73%), N = 98, StdDev = 1.460 μs
Min = 1.800 μs, Q1 = 2.700 μs, Median = 3.700 μs, Q3 = 4.975 μs, Max = 7.800 μs
IQR = 2.275 μs, LowerFence = -0.713 μs, UpperFence = 8.388 μs
ConfidenceInterval = [3.450 μs; 4.450 μs] (CI 99.9%), Margin = 0.500 μs (12.67% of Mean)
Skewness = 0.49, Kurtosis = 2.3, MValue = 2

// ** Remained 0 (0,0%) benchmark(s) to run. Estimated finish 2025-05-04 17:15 (0h 0m from now) **
Successfully reverted power plan (GUID: 381b4222-f694-41f0-9685-ff5bb260df2e FriendlyName: Balanced)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\Tubes_PerformanceBenchmark.BenchmarkTests-report.csv
  BenchmarkDotNet.Artifacts\results\Tubes_PerformanceBenchmark.BenchmarkTests-report-github.md
  BenchmarkDotNet.Artifacts\results\Tubes_PerformanceBenchmark.BenchmarkTests-report.html

// * Detailed results *
BenchmarkTests.TambahTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 2.742 μs, StdErr = 0.129 μs (4.70%), N = 96, StdDev = 1.262 μs
Min = 1.600 μs, Q1 = 1.700 μs, Median = 2.200 μs, Q3 = 3.325 μs, Max = 6.400 μs
IQR = 1.625 μs, LowerFence = -0.738 μs, UpperFence = 5.763 μs
ConfidenceInterval = [2.304 μs; 3.179 μs] (CI 99.9%), Margin = 0.437 μs (15.95% of Mean)
Skewness = 1.1, Kurtosis = 3.1, MValue = 2.27
-------------------- Histogram --------------------
[1.538 μs ; 2.262 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[2.262 μs ; 3.212 μs) | @@@@@@@@@@@@@@@@@@@
[3.212 μs ; 3.788 μs) | @@@
[3.788 μs ; 4.512 μs) | @@@@@@@@@@@
[4.512 μs ; 4.938 μs) | @@
[4.938 μs ; 5.662 μs) | @@@@@@@
[5.662 μs ; 5.938 μs) | 
[5.938 μs ; 6.762 μs) | @@
---------------------------------------------------

BenchmarkTests.AmbilTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 1.415 μs, StdErr = 0.083 μs (5.83%), N = 98, StdDev = 0.818 μs
Min = 0.500 μs, Q1 = 0.800 μs, Median = 1.200 μs, Q3 = 1.900 μs, Max = 3.800 μs
IQR = 1.100 μs, LowerFence = -0.850 μs, UpperFence = 3.550 μs
ConfidenceInterval = [1.135 μs; 1.696 μs] (CI 99.9%), Margin = 0.280 μs (19.80% of Mean)
Skewness = 0.97, Kurtosis = 3.06, MValue = 2.38
-------------------- Histogram --------------------
[0.467 μs ; 0.933 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[0.933 μs ; 1.433 μs) | @@@@@@@@@@@@@@@@@@@@@@@@
[1.433 μs ; 1.933 μs) | @@@@@@@@@@@@@
[1.933 μs ; 2.433 μs) | @@@@@@@@@@@
[2.433 μs ; 3.033 μs) | @@@@@@@@@
[3.033 μs ; 3.367 μs) | @
[3.367 μs ; 3.833 μs) | @@@
---------------------------------------------------

BenchmarkTests.CekTugasTersedia: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 438.542 ns, StdErr = 28.190 ns (6.43%), N = 96, StdDev = 276.204 ns
Min = 100.000 ns, Q1 = 200.000 ns, Median = 300.000 ns, Q3 = 600.000 ns, Max = 1,200.000 ns
IQR = 400.000 ns, LowerFence = -400.000 ns, UpperFence = 1,200.000 ns
ConfidenceInterval = [342.811 ns; 534.272 ns] (CI 99.9%), Margin = 95.730 ns (21.83% of Mean)
Skewness = 1.03, Kurtosis = 3.13, MValue = 2
-------------------- Histogram --------------------
[   20.828 ns ;   170.828 ns) | @@@@@
[  170.828 ns ;   370.828 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[  370.828 ns ;   529.172 ns) | @@@@@@@@@@@@@@@@@@
[  529.172 ns ;   729.172 ns) | @@@@@@@@@@@@
[  729.172 ns ;   929.172 ns) | @@@@@@@@
[  929.172 ns ; 1,129.172 ns) | @@@@@@
[1,129.172 ns ; 1,279.172 ns) | @@
---------------------------------------------------

BenchmarkTests.HapusTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 1.022 μs, StdErr = 0.052 μs (5.09%), N = 96, StdDev = 0.510 μs
Min = 0.300 μs, Q1 = 0.600 μs, Median = 0.900 μs, Q3 = 1.400 μs, Max = 2.300 μs
IQR = 0.800 μs, LowerFence = -0.600 μs, UpperFence = 2.600 μs
ConfidenceInterval = [0.845 μs; 1.199 μs] (CI 99.9%), Margin = 0.177 μs (17.29% of Mean)
Skewness = 0.64, Kurtosis = 2.29, MValue = 2.58
-------------------- Histogram --------------------
[0.154 μs ; 0.454 μs) | @@@@@@@@
[0.454 μs ; 0.746 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[0.746 μs ; 1.046 μs) | @@@@@@@@@@@@@@@@@@@@
[1.046 μs ; 1.346 μs) | @@@@@@@@@@@
[1.346 μs ; 1.454 μs) | @@@
[1.454 μs ; 1.746 μs) | @@@@@@@@@@@@
[1.746 μs ; 2.046 μs) | @@@@@@@@
[2.046 μs ; 2.346 μs) | @@@
---------------------------------------------------

BenchmarkTests.GetSemuaTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 1.225 μs, StdErr = 0.072 μs (5.89%), N = 96, StdDev = 0.707 μs
Min = 0.500 μs, Q1 = 0.600 μs, Median = 1.000 μs, Q3 = 1.625 μs, Max = 3.300 μs
IQR = 1.025 μs, LowerFence = -0.938 μs, UpperFence = 3.163 μs
ConfidenceInterval = [0.980 μs; 1.470 μs] (CI 99.9%), Margin = 0.245 μs (19.99% of Mean)
Skewness = 1, Kurtosis = 3.1, MValue = 2.51
-------------------- Histogram --------------------
[0.497 μs ; 0.903 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[0.903 μs ; 1.403 μs) | @@@@@@@@@@@@@@@@@@@@@@@@
[1.403 μs ; 1.903 μs) | @@@@@@@@@@@@@
[1.903 μs ; 2.197 μs) | 
[2.197 μs ; 2.603 μs) | @@@@@@@@@@@
[2.603 μs ; 2.897 μs) | 
[2.897 μs ; 3.303 μs) | @@@@
---------------------------------------------------

BenchmarkTests.TambahTugasUntukStatus: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 3.218 μs, StdErr = 0.114 μs (3.54%), N = 95, StdDev = 1.109 μs
Min = 1.700 μs, Q1 = 2.300 μs, Median = 2.900 μs, Q3 = 4.000 μs, Max = 6.400 μs
IQR = 1.700 μs, LowerFence = -0.250 μs, UpperFence = 6.550 μs
ConfidenceInterval = [2.831 μs; 3.605 μs] (CI 99.9%), Margin = 0.387 μs (12.02% of Mean)
Skewness = 0.72, Kurtosis = 2.56, MValue = 2
-------------------- Histogram --------------------
[1.381 μs ; 2.081 μs) | @@@@@@@@@
[2.081 μs ; 2.719 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[2.719 μs ; 3.369 μs) | @@@@@@@@@@@@@@@@@@
[3.369 μs ; 4.219 μs) | @@@@@@@@@@@@@@
[4.219 μs ; 5.019 μs) | @@@@@@@@@@@@@
[5.019 μs ; 5.669 μs) | @@@@
[5.669 μs ; 6.469 μs) | @@
---------------------------------------------------

BenchmarkTests.HapusTugasDariStatus: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 703.093 ns, StdErr = 50.373 ns (7.16%), N = 97, StdDev = 496.121 ns
Min = 200.000 ns, Q1 = 300.000 ns, Median = 500.000 ns, Q3 = 1,100.000 ns, Max = 2,000.000 ns
IQR = 800.000 ns, LowerFence = -900.000 ns, UpperFence = 2,300.000 ns
ConfidenceInterval = [532.086 ns; 874.099 ns] (CI 99.9%), Margin = 171.007 ns (24.32% of Mean)
Skewness = 0.93, Kurtosis = 2.69, MValue = 2.5
-------------------- Histogram --------------------
[  158.280 ns ;   441.720 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[  441.720 ns ;   741.720 ns) | @@@@@@@@@@@@@@@@@@
[  741.720 ns ;   958.280 ns) | @@@@@@@
[  958.280 ns ; 1,241.720 ns) | @@@@@@@@@@@@@
[1,241.720 ns ; 1,458.280 ns) | @@@
[1,458.280 ns ; 1,741.720 ns) | @@@@@@@@
[1,741.720 ns ; 2,041.720 ns) | @@@@
---------------------------------------------------

BenchmarkTests.GetTugasDariStatus: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 845.745 ns, StdErr = 56.588 ns (6.69%), N = 94, StdDev = 548.638 ns
Min = 300.000 ns, Q1 = 400.000 ns, Median = 600.000 ns, Q3 = 1,175.000 ns, Max = 2,600.000 ns
IQR = 775.000 ns, LowerFence = -762.500 ns, UpperFence = 2,337.500 ns
ConfidenceInterval = [653.446 ns; 1,038.043 ns] (CI 99.9%), Margin = 192.298 ns (22.74% of Mean)
Skewness = 1.13, Kurtosis = 3.61, MValue = 2.51
-------------------- Histogram --------------------
[  291.629 ns ;   691.629 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[  691.629 ns ; 1,008.371 ns) | @@@@@@@@@@@@@@@@@@
[1,008.371 ns ; 1,191.629 ns) | @@@
[1,191.629 ns ; 1,508.371 ns) | @@@@@@@@@@@@@
[1,508.371 ns ; 1,908.371 ns) | @@@@@@@
[1,908.371 ns ; 2,141.629 ns) | 
[2,141.629 ns ; 2,458.371 ns) | @@@
[2,458.371 ns ; 2,758.371 ns) | @
---------------------------------------------------

BenchmarkTests.GetStatusDariTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 5.081 μs, StdErr = 0.206 μs (4.06%), N = 96, StdDev = 2.021 μs
Min = 2.700 μs, Q1 = 3.500 μs, Median = 4.700 μs, Q3 = 6.200 μs, Max = 10.600 μs
IQR = 2.700 μs, LowerFence = -0.550 μs, UpperFence = 10.250 μs
ConfidenceInterval = [4.381 μs; 5.782 μs] (CI 99.9%), Margin = 0.701 μs (13.79% of Mean)
Skewness = 0.81, Kurtosis = 2.76, MValue = 2.44
-------------------- Histogram --------------------
[2.671 μs ;  3.829 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[3.829 μs ;  4.571 μs) | @@@@@@@
[4.571 μs ;  5.729 μs) | @@@@@@@@@@@@@@@@@@@@@@@
[5.729 μs ;  7.071 μs) | @@@@@@@@
[7.071 μs ;  8.229 μs) | @@@@@@@@@@@@
[8.229 μs ;  9.429 μs) | @@@@@
[9.429 μs ; 10.729 μs) | @@@
---------------------------------------------------

BenchmarkTests.SimpanJadwal: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 2.173 μs, StdErr = 0.123 μs (5.64%), N = 95, StdDev = 1.194 μs
Min = 0.850 μs, Q1 = 1.250 μs, Median = 1.750 μs, Q3 = 3.000 μs, Max = 5.450 μs
IQR = 1.750 μs, LowerFence = -1.375 μs, UpperFence = 5.625 μs
ConfidenceInterval = [1.757 μs; 2.589 μs] (CI 99.9%), Margin = 0.416 μs (19.15% of Mean)
Skewness = 1.02, Kurtosis = 3.02, MValue = 2.67
-------------------- Histogram --------------------
[0.806 μs ; 1.494 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[1.494 μs ; 2.294 μs) | @@@@@@@@@@@@@@@@@@@
[2.294 μs ; 2.706 μs) | @@@@@@@
[2.706 μs ; 3.394 μs) | @@@@@@@@@@@@@
[3.394 μs ; 3.856 μs) | @@@
[3.856 μs ; 4.544 μs) | @@@@@@
[4.544 μs ; 4.806 μs) | 
[4.806 μs ; 5.494 μs) | @@@@@
---------------------------------------------------

BenchmarkTests.GetTugasKaryawan: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 2.220 μs, StdErr = 0.076 μs (3.44%), N = 89, StdDev = 0.721 μs
Min = 1.400 μs, Q1 = 1.700 μs, Median = 2.000 μs, Q3 = 2.600 μs, Max = 4.500 μs
IQR = 0.900 μs, LowerFence = 0.350 μs, UpperFence = 3.950 μs
ConfidenceInterval = [1.960 μs; 2.480 μs] (CI 99.9%), Margin = 0.260 μs (11.72% of Mean)
Skewness = 1.13, Kurtosis = 3.59, MValue = 2
-------------------- Histogram --------------------
[1.188 μs ; 1.488 μs) | @
[1.488 μs ; 1.988 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[1.988 μs ; 2.488 μs) | @@@@@@@@@@@@@@@@@@
[2.488 μs ; 2.912 μs) | @@@@@@@@@@@@@
[2.912 μs ; 3.412 μs) | @@@@@@@
[3.412 μs ; 3.912 μs) | @@@@
[3.912 μs ; 4.088 μs) | 
[4.088 μs ; 4.512 μs) | @@@
---------------------------------------------------

BenchmarkTests.SelesaikanTugas: Job-FTOBUC(InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 3.950 μs, StdErr = 0.147 μs (3.73%), N = 98, StdDev = 1.460 μs
Min = 1.800 μs, Q1 = 2.700 μs, Median = 3.700 μs, Q3 = 4.975 μs, Max = 7.800 μs
IQR = 2.275 μs, LowerFence = -0.713 μs, UpperFence = 8.388 μs
ConfidenceInterval = [3.450 μs; 4.450 μs] (CI 99.9%), Margin = 0.500 μs (12.67% of Mean)
Skewness = 0.49, Kurtosis = 2.3, MValue = 2
-------------------- Histogram --------------------
[1.384 μs ; 1.884 μs) | @
[1.884 μs ; 2.884 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@
[2.884 μs ; 3.716 μs) | @@@@@@@@@@@@@@@@@@@@@@
[3.716 μs ; 4.816 μs) | @@@@@@@@@@@@@@@@@@@@@@
[4.816 μs ; 5.716 μs) | @@@@@@@@@@@@@
[5.716 μs ; 6.566 μs) | @@@@@@@@@
[6.566 μs ; 7.416 μs) | @@@
[7.416 μs ; 8.216 μs) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.14.0, Windows 11 (10.0.26100.3775)
12th Gen Intel Core i5-12450HX, 1 CPU, 12 logical and 8 physical cores
  [Host]     : .NET Framework 4.8.1 (4.8.9300.0), X86 LegacyJIT [AttachedDebugger]
